Dataset,Model,outlier_mode,scaler,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
data_CICIoT2023.csv,ECOD,local,StandardScaler,96.3221860964023,99.85613426397775,25.371428571428574,0.09648939304279303,0.37317014638828894,1.0,0.22938486502433988,0.0014102458953857422,0.10226178169250488
data_CICIoT2023.csv,COPOD,local,StandardScaler,92.79005098924748,99.69285689106768,19.242857142857144,0.07905248820435719,0.28488298545224544,1.0,0.1661011948664995,0.0011475086212158203,0.09035611152648926
data_CICIoT2023.csv,AutoEncoder,local,StandardScaler,97.91197062528076,99.89438827341988,96.37142857142858,0.6283001403617582,0.9809737827715356,0.9964997717242429,0.9659241776073167,0.043741703033447266,0.31774210929870605
data_CICIoT2023.csv,DevNet,local,StandardScaler,48.454403037327815,97.21682725008229,19.257142857142856,0.036921490027691906,0.28869871633526306,0.9828620394173093,0.16919899690219797,0.06074237823486328,0.09240078926086426
data_CICIoT2023.csv,LUNAR,local,StandardScaler,97.67935179109827,99.86131085967337,97.18571428571428,0.6884583558873855,0.9852930197835014,0.9974304715840387,0.9734474111225845,0.646510124206543,0.05361366271972656
data_CICIoT2023.csv,AE1SVM,local,StandardScaler,97.16348531764653,99.84440540723801,96.52857142857142,0.6371788608334868,0.9818127385674724,0.9965056213916743,0.9675468358164921,0.6720678806304932,0.4667551517486572
data_CICIoT2023.csv,ALAD,local,StandardScaler,47.39874072111172,96.61186017142538,13.785714285714285,-0.018969375333232143,0.20477006193174332,0.9592592592592593,0.11461867532084379,4.360754013061523,0.010702848434448242
data_CICIoT2023.csv,CBLOF,cluster,StandardScaler,98.30112923092156,99.89677370976517,99.65714285714286,0.9361114249504118,0.9982386613826509,0.9964835164835165,1.0,0.018488645553588867,0.006364107131958008
data_CICIoT2023.csv,KNN,cluster,StandardScaler,99.32148612493434,99.95963321829524,99.74285714285715,0.9524425551042262,0.9986784140969163,0.9973603167619886,1.0,0.0006787776947021484,0.48392486572265625
data_CICIoT2023.csv,IForest,cluster,StandardScaler,100.0,100.0,99.74285714285715,0.9524425551042262,0.9986784140969163,0.9973603167619886,1.0,0.11501455307006836,0.18776917457580566
