AUCROC,scaler,nCluster
84.83868591129702,QuantileTransformer,85
84.81610809507093,QuantileTransformer,298
84.80808319553455,StandardScaler,232
84.80629881973603,StandardScaler,16
84.76757728992148,StandardScaler,91
84.71170773618715,QuantileTransformer,124
84.67649554266376,MinMaxScaler,295
84.67632304661448,MinMaxScaler,307
84.65627708906707,QuantileTransformer,190
84.6504850550573,QuantileTransformer,145
84.64367529435685,StandardScaler,319
84.55948572257867,RobustScaler,178
84.545523125702,MinMaxScaler,160
84.51103158234,MinMaxScaler,319
84.49216818104142,QuantileTransformer,154
84.42917262384967,MinMaxScaler,181
84.42772365703584,QuantileTransformer,277
84.41594409349378,StandardScaler,133
84.37686032197577,RobustScaler,79
84.31414075846281,QuantileTransformer,280
84.29587534346838,RobustScaler,298
84.29480011809464,MinMaxScaler,187
84.26148729773593,StandardScaler,286
84.26063440060345,MinMaxScaler,334
84.25758122053143,StandardScaler,112
84.21170110467237,StandardScaler,313
84.20784102641437,MinMaxScaler,148
84.19585830085872,QuantileTransformer,10
84.11945213414795,RobustScaler,58
84.11672094670126,QuantileTransformer,148
84.10546845442083,MinMaxScaler,214
84.0935796433809,QuantileTransformer,193
83.99983954034172,MinMaxScaler,310
83.99905180838341,StandardScaler,265
83.97584917313445,StandardScaler,127
83.9498866010972,StandardScaler,295
83.88219340149712,MinMaxScaler,265
83.8778560841695,QuantileTransformer,322
83.80930423756861,QuantileTransformer,304
83.7977546687589,StandardScaler,76
83.74581802494784,StandardScaler,163
83.6556390070146,MinMaxScaler,349
83.65133810551959,StandardScaler,73
83.64269030358308,MinMaxScaler,343
83.61488202381871,StandardScaler,94
83.60606555907847,QuantileTransformer,226
83.57790462072451,QuantileTransformer,121
83.57157593233923,MinMaxScaler,325
83.53631582324658,QuantileTransformer,337
83.50903461474388,StandardScaler,307
83.44726952937022,QuantileTransformer,247
83.43467540115105,QuantileTransformer,328
83.43203812822007,QuantileTransformer,343
83.41185417383323,StandardScaler,241
83.40756285545207,QuantileTransformer,265
83.33711930217758,QuantileTransformer,250
83.31761766549674,MinMaxScaler,163
83.28356502874895,RobustScaler,49
83.28165990571597,StandardScaler,172
83.26556027445119,StandardScaler,100
83.25688180655037,MinMaxScaler,193
83.2501103783053,MinMaxScaler,346
83.24268921494135,QuantileTransformer,79
83.23717700785593,MinMaxScaler,196
83.21848418598387,MinMaxScaler,157
83.20366102548364,MinMaxScaler,166
83.1958354547153,MinMaxScaler,322
83.19440565412917,StandardScaler,343
83.1895834312408,MinMaxScaler,247
83.16881874015479,StandardScaler,244
83.13859934894626,MinMaxScaler,298
83.13481593559902,QuantileTransformer,313
83.12727594162335,QuantileTransformer,307
83.09496359835038,MinMaxScaler,190
83.05503651281374,QuantileTransformer,91
82.99358383695153,StandardScaler,322
82.94782638494969,RobustScaler,160
82.91216378507545,QuantileTransformer,316
82.88431525623291,StandardScaler,292
82.78405671915428,MinMaxScaler,238
82.77283489283816,QuantileTransformer,43
82.75679276025647,StandardScaler,37
82.6462802913604,StandardScaler,301
82.6400282678859,StandardScaler,34
82.61504125683842,QuantileTransformer,34
82.5950911304295,StandardScaler,136
82.50347272879625,MinMaxScaler,172
82.45727637018021,RobustScaler,196
82.42111928163138,StandardScaler,199
82.32391200800197,StandardScaler,334
82.25233189742511,MinMaxScaler,205
82.25201948791367,QuantileTransformer,178
82.24757100646536,MinMaxScaler,289
82.12736425960057,MinMaxScaler,232
82.07179178239554,RobustScaler,19
82.05112100582524,QuantileTransformer,244
82.03837929765281,QuantileTransformer,196
81.99296875437228,QuantileTransformer,172
81.9905020608678,QuantileTransformer,136
81.97065351546566,MinMaxScaler,271
81.95534353278195,StandardScaler,115
81.91751323255528,QuantileTransformer,13
81.90137718545786,StandardScaler,304
81.89927273365682,MinMaxScaler,169
81.82297389782116,QuantileTransformer,28
81.81949139424877,RobustScaler,97
81.74833869054953,QuantileTransformer,133
81.69847008270688,QuantileTransformer,25
81.66454202643912,RobustScaler,28
81.65517165771845,StandardScaler,274
81.58534909022134,StandardScaler,181
81.57822883663222,QuantileTransformer,217
81.55003723231393,RobustScaler,34
81.54764912034298,QuantileTransformer,256
81.5230090180168,StandardScaler,205
81.51885569647503,QuantileTransformer,325
81.44490280690937,QuantileTransformer,109
81.39469304021372,RobustScaler,250
81.33682061568517,QuantileTransformer,31
81.32989969086408,QuantileTransformer,295
81.32033382662092,QuantileTransformer,271
81.30983073384343,StandardScaler,217
81.29511107097278,QuantileTransformer,76
81.27436171286891,MinMaxScaler,313
81.22989031474548,RobustScaler,73
81.22700963072276,QuantileTransformer,82
81.17449608345804,QuantileTransformer,310
81.16379557853526,RobustScaler,349
81.0772907264514,QuantileTransformer,94
81.05285570276155,StandardScaler,139
81.02546333013821,MinMaxScaler,304
81.00657309612086,StandardScaler,169
80.98073318794088,StandardScaler,130
80.95185159942552,MinMaxScaler,199
80.94684538075128,QuantileTransformer,268
80.86007028485692,MinMaxScaler,340
80.81706701977502,QuantileTransformer,112
80.80111688508627,StandardScaler,229
80.67473286303499,RobustScaler,166
80.67324748038854,MinMaxScaler,262
80.6563198680873,StandardScaler,22
80.60152170648118,QuantileTransformer,52
80.5808490132881,StandardScaler,79
80.52006715539525,StandardScaler,175
80.46224647968147,MinMaxScaler,328
80.44517512067247,StandardScaler,145
80.4164219458827,StandardScaler,250
80.38290404688765,QuantileTransformer,166
80.33958070580323,QuantileTransformer,142
80.32735840240139,RobustScaler,7
80.2993182112819,StandardScaler,277
80.29038483255272,QuantileTransformer,292
79.99428769749744,QuantileTransformer,232
79.87805219301127,QuantileTransformer,127
79.86964205229819,StandardScaler,187
79.80188560414672,StandardScaler,256
79.78226897009968,StandardScaler,247
79.72401705426273,QuantileTransformer,286
79.642020098933,QuantileTransformer,67
79.64179393744618,StandardScaler,160
79.56846011703512,StandardScaler,106
79.48115986650186,QuantileTransformer,229
79.38312077859044,StandardScaler,109
79.34710552012658,StandardScaler,157
79.28460061836384,QuantileTransformer,187
79.2126026840232,MinMaxScaler,31
79.16540201507584,QuantileTransformer,202
79.13325258473829,RobustScaler,31
79.08952100300397,StandardScaler,61
79.0720452365906,QuantileTransformer,163
79.01429930916483,QuantileTransformer,199
78.93063297540274,QuantileTransformer,37
78.92770820905632,StandardScaler,151
78.89311891793305,QuantileTransformer,259
78.85782622625335,StandardScaler,148
78.80008604869586,QuantileTransformer,184
78.79133283250702,QuantileTransformer,205
78.7870510972397,QuantileTransformer,214
78.76391746041043,QuantileTransformer,208
78.7634210551131,QuantileTransformer,106
78.7188480759829,QuantileTransformer,103
78.61249659511967,QuantileTransformer,289
78.56912150522045,StandardScaler,298
78.45410497281577,QuantileTransformer,283
78.44611457248925,MinMaxScaler,64
78.25162719356517,QuantileTransformer,220
78.22530046320173,StandardScaler,208
78.21073988002095,QuantileTransformer,130
78.02024865957154,StandardScaler,154
77.92864559092048,StandardScaler,142
77.91652486852543,QuantileTransformer,223
77.91417700563265,RobustScaler,46
77.89048179833188,StandardScaler,259
77.76248014666304,StandardScaler,196
77.58685616903756,QuantileTransformer,274
77.4878664362324,RobustScaler,112
77.4719373843941,StandardScaler,280
77.27915004986669,StandardScaler,253
77.27010167377134,StandardScaler,325
77.21736579826533,RobustScaler,4
77.1429950849359,MinMaxScaler,124
76.89828835620234,QuantileTransformer,22
76.83273794085869,RobustScaler,325
76.8049124114894,StandardScaler,67
76.79108206158385,MinMaxScaler,106
76.76342327839552,QuantileTransformer,16
76.76032026613152,StandardScaler,85
76.70013064467447,RobustScaler,37
76.64964105105447,StandardScaler,118
76.40082891634839,QuantileTransformer,1
76.18807612242988,StandardScaler,193
76.1228170337472,StandardScaler,238
76.02349764182567,QuantileTransformer,181
75.94504643861974,StandardScaler,52
75.92669094235511,MinMaxScaler,154
75.90332156092518,QuantileTransformer,115
75.58530209463102,MinMaxScaler,100
75.56822498575374,QuantileTransformer,238
75.52335109684871,Normalizer,334
75.39679649537094,MinMaxScaler,139
75.29230605521697,StandardScaler,166
75.19389705911102,QuantileTransformer,70
74.88336583797776,QuantileTransformer,64
74.67994124707897,QuantileTransformer,211
74.4719857599528,QuantileTransformer,235
74.41072091312202,RobustScaler,76
74.39255899575714,QuantileTransformer,157
74.33176180488212,StandardScaler,310
74.2007702216927,RobustScaler,10
74.05230670533543,QuantileTransformer,241
73.75094652415477,MinMaxScaler,130
73.55837960124587,MinMaxScaler,136
73.41167746121387,RobustScaler,13
73.28551001753556,StandardScaler,349
73.25633710235923,MinMaxScaler,43
73.02039508955114,MinMaxScaler,52
72.9586913361061,QuantileTransformer,73
72.84381663378636,MinMaxScaler,46
72.78147847820459,Normalizer,328
72.60962066432138,MinMaxScaler,34
72.59338495283995,MinMaxScaler,115
72.34623069682962,RobustScaler,214
72.33987134248002,MinMaxScaler,118
72.29844929118308,Normalizer,337
72.23823092038448,Normalizer,280
72.16561775013479,MinMaxScaler,142
71.68409694523297,Normalizer,319
71.58189878591146,QuantileTransformer,175
71.54755098925718,RobustScaler,82
71.4325708726851,QuantileTransformer,160
71.04039343818896,Normalizer,325
71.0302276710189,Normalizer,286
71.02696174581948,MinMaxScaler,16
70.72032701877684,Normalizer,289
70.65199941704002,Normalizer,349
70.54669824545452,Normalizer,316
70.52403609782657,Normalizer,331
70.48519382077752,Normalizer,322
70.38321032320623,Normalizer,295
70.23549237310634,Normalizer,304
70.23143296608029,Normalizer,307
70.20715702208035,Normalizer,301
70.15233394437823,Normalizer,298
70.1182027260969,Normalizer,292
70.07738441097237,MinMaxScaler,109
69.77129017155077,Normalizer,343
69.70999849200122,MinMaxScaler,67
68.86623790026462,MinMaxScaler,37
68.62691113164539,MinMaxScaler,103
68.3829384694326,Normalizer,346
68.28739482436721,MinMaxScaler,151
68.16112771630488,RobustScaler,16
68.07671964953096,MinMaxScaler,121
68.07294006942928,MinMaxScaler,127
68.0471576599324,Normalizer,310
67.97059049690898,MinMaxScaler,145
67.9448272536398,QuantileTransformer,61
67.94096525875902,Normalizer,340
67.79385104483157,MinMaxScaler,94
67.54956213986179,MinMaxScaler,133
67.53752766549137,Normalizer,4
67.49221678659487,RobustScaler,43
67.42484941286561,MinMaxScaler,112
66.88925301314181,Normalizer,25
66.8295923795692,Normalizer,10
66.67839767576523,QuantileTransformer,169
66.67003736724416,Normalizer,19
66.33539503166912,Normalizer,7
66.04001854677522,Normalizer,16
65.98712359157935,QuantileTransformer,58
65.95287737593183,QuantileTransformer,151
65.93450271343951,MinMaxScaler,82
65.8442221144995,MinMaxScaler,73
65.8430299751368,Normalizer,13
65.58103722564408,MinMaxScaler,49
65.35968071211275,Normalizer,49
65.15109848934092,Normalizer,31
65.10693758410619,MinMaxScaler,97
65.06640867901989,Normalizer,88
65.03973887318068,Normalizer,313
65.02537953539071,Normalizer,22
64.9992329675676,Normalizer,97
64.95999394960525,Normalizer,37
64.95832073792735,Normalizer,40
64.90744590313066,Normalizer,70
64.87330893498103,Normalizer,46
64.86191461261566,Normalizer,28
64.85079245068357,Normalizer,52
64.82471679790294,QuantileTransformer,55
64.8155783405374,Normalizer,85
64.7856713588403,Normalizer,58
64.77237574668749,Normalizer,43
64.71981045060798,Normalizer,61
64.69594274725794,Normalizer,94
64.61919158844864,Normalizer,55
64.41462469037917,Normalizer,82
64.41165009184073,Normalizer,76
64.38218010013512,Normalizer,34
64.37749204084062,Normalizer,70
64.36176806763869,Normalizer,67
64.36063342695908,MinMaxScaler,79
64.214264779289,Normalizer,91
64.14044030344891,Normalizer,73
64.08379643411568,Normalizer,64
64.08192389366975,Normalizer,4
63.67183178614601,Normalizer,79
63.63932011410499,Normalizer,76
63.52381484289404,Normalizer,85
63.52248279006917,Normalizer,73
63.4799069318649,Normalizer,67
63.4307608908064,Normalizer,79
63.39982659930479,RobustScaler,22
63.37011894637572,Normalizer,91
63.30706397387813,Normalizer,10
63.17353861538725,Normalizer,55
63.080475080185735,Normalizer,1
63.02217716540232,Normalizer,103
62.9711777501256,Normalizer,1
62.94891809327928,Normalizer,19
62.37501415425915,Normalizer,100
62.27017297213837,Normalizer,7
61.97200396786913,Normalizer,16
61.96658375867665,Normalizer,37
61.88386615318553,MinMaxScaler,88
61.80692524872205,Normalizer,97
61.1165193946508,Normalizer,31
61.08771830429178,MinMaxScaler,85
61.05712325502039,Normalizer,25
60.9508120232353,Normalizer,49
60.92157969275311,Normalizer,28
60.91476609880712,Normalizer,13
60.61508679579541,Normalizer,88
60.5961448129633,Normalizer,43
60.42171680794605,Normalizer,22
60.38957504409959,Normalizer,34
60.25465246760964,Normalizer,46
60.23996730394885,Normalizer,58
60.20944316971995,Normalizer,40
60.10366667568757,MinMaxScaler,76
59.77022222934355,Normalizer,52
59.62007783481732,Normalizer,82
59.535167612877785,Normalizer,61
59.490554384669416,Normalizer,133
59.4321989712029,Normalizer,64
59.27426925498649,MinMaxScaler,1
59.1243701881748,Normalizer,94
58.76903024331066,Normalizer,112
58.71327568694251,QuantileTransformer,46
58.59939571184022,Normalizer,103
58.48144674659801,Normalizer,109
58.084514171010426,MinMaxScaler,70
57.98635816911006,Normalizer,106
57.94107028968679,Normalizer,127
57.915295546681,Normalizer,115
57.886584537592135,Normalizer,121
57.81360720901623,Normalizer,112
57.63599569357862,Normalizer,124
57.58169202064708,Normalizer,109
57.57825743264393,Normalizer,148
57.565845383587884,Normalizer,133
57.410457109164014,Normalizer,151
57.24257245428223,Normalizer,220
57.23715224508974,Normalizer,136
57.158480630265295,Normalizer,130
57.13062635155446,Normalizer,139
57.11434655774934,Normalizer,196
57.093834860868895,Normalizer,166
57.06170076351352,Normalizer,118
56.99942968972865,Normalizer,181
56.970588350291486,Normalizer,184
56.93584764596942,Normalizer,142
56.929264046755776,Normalizer,154
56.87273709141149,Normalizer,193
56.844900062305584,Normalizer,172
56.7657128759561,Normalizer,169
56.746845641412,Normalizer,163
56.73585572645101,Normalizer,100
56.72440965527087,Normalizer,211
56.72295877183426,Normalizer,223
56.7043349483819,Normalizer,217
56.70306231086288,Normalizer,160
56.70143318150871,Normalizer,178
56.69495882979293,Normalizer,190
56.67957793206676,Normalizer,199
56.6757466031503,Normalizer,208
56.65591147410755,Normalizer,157
56.571746818425375,Normalizer,145
56.52225961851387,Normalizer,175
56.51392805933435,Normalizer,202
56.48184954403928,Normalizer,205
56.47951893075142,Normalizer,187
56.46604507268101,Normalizer,214
56.228640676699705,Normalizer,250
56.08019440994736,Normalizer,229
55.93117315636413,Normalizer,256
55.90355078900841,Normalizer,232
55.89208555160058,Normalizer,247
55.752559247218045,Normalizer,253
55.74367761730363,Normalizer,226
55.68084688967007,Normalizer,121
55.605617529339845,Normalizer,115
55.59883651798096,MinMaxScaler,19
55.55729371944952,Normalizer,265
55.5563986566161,Normalizer,277
55.53898230550859,Normalizer,241
55.501038924538506,Normalizer,130
55.48364940614977,Normalizer,235
55.4773705499565,Normalizer,259
55.46425318372125,Normalizer,127
55.46338303698384,Normalizer,118
55.44612193232068,Normalizer,238
55.4460950996019,Normalizer,244
55.43918375789466,MinMaxScaler,55
55.43726330187951,Normalizer,271
55.43096527945855,Normalizer,283
55.41626094957005,Normalizer,262
55.368184384016985,Normalizer,268
55.19838693961113,Normalizer,274
54.81903362806647,Normalizer,124
52.87747559621726,Normalizer,106
52.6964869914596,MinMaxScaler,25
52.4187664355194,Normalizer,148
52.27305135621376,MinMaxScaler,91
51.97780711829096,Normalizer,136
51.76750185164926,Normalizer,160
51.60629471049681,Normalizer,139
51.522883287563104,Normalizer,151
51.48319386324989,Normalizer,154
51.46441096010764,Normalizer,163
51.401127909500445,Normalizer,187
51.37877242151564,Normalizer,178
51.15409631734734,Normalizer,169
51.077887562781854,Normalizer,157
51.03658242547384,Normalizer,166
50.92827023951728,Normalizer,175
50.889834286495386,MinMaxScaler,40
50.6756861912006,Normalizer,190
50.58110085752004,Normalizer,181
50.55602759844791,Normalizer,172
50.456673707316526,MinMaxScaler,61
50.436085345525306,Normalizer,184
49.58154375070962,MinMaxScaler,58
49.34474309090074,MinMaxScaler,22
49.32066839229159,Normalizer,343
49.27243466367143,Normalizer,325
48.86451983961394,Normalizer,142
48.6685106622108,Normalizer,334
48.5509526880136,Normalizer,145
48.50670170150869,Normalizer,349
47.96836069797882,Normalizer,340
47.96725672326352,Normalizer,316
47.701229482840745,Normalizer,328
47.5919129865529,Normalizer,322
47.47087825865162,Normalizer,346
47.4533488268007,Normalizer,331
47.42178588303066,Normalizer,319
47.25703298975442,Normalizer,337
42.72642617241923,Normalizer,196
42.36139578283192,Normalizer,199
41.26978903426515,Normalizer,193
41.07209131220198,MinMaxScaler,28
40.41176493587709,Normalizer,202
40.39306636413671,Normalizer,214
40.17222158888488,Normalizer,205
39.97828619731846,Normalizer,220
39.94708932849741,Normalizer,226
39.860709056893576,Normalizer,229
39.73687797637142,Normalizer,211
39.600489183462734,Normalizer,208
39.544450966924686,Normalizer,217
39.123597022549525,Normalizer,238
38.87621277180682,Normalizer,247
38.2049999781505,Normalizer,244
38.15591335239785,Normalizer,223
38.11743331705226,Normalizer,259
38.02184558966318,Normalizer,232
37.92455015138636,Normalizer,235
37.84383924993505,Normalizer,253
37.13164331159602,Normalizer,241
37.073015737696224,Normalizer,274
37.057410595106,Normalizer,250
36.97762158920687,Normalizer,271
36.90795618477685,Normalizer,256
36.90002903300172,Normalizer,262
36.63967116273147,Normalizer,277
36.44247942907948,MinMaxScaler,4
36.34184331731522,Normalizer,265
36.22136441001713,Normalizer,295
36.03320571947834,Normalizer,292
35.95454752101328,Normalizer,286
35.871358426320846,Normalizer,283
35.826712615525395,Normalizer,301
35.81423540129519,Normalizer,304
35.620286593369386,Normalizer,268
35.52173385055571,Normalizer,280
35.28012630084062,Normalizer,307
35.21272634452429,Normalizer,289
35.10235187246762,Normalizer,298
34.94615478323495,Normalizer,313
34.503974577302266,Normalizer,310
32.324912485087715,MinMaxScaler,13
32.205533719259385,MinMaxScaler,10
30.02875815800899,MinMaxScaler,7
