Dataset,Model,scaled,noise_percentage,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
data_ToNIoT.csv,DASVDD,StandardScaler,5,30.01143282036364,82.09334511796949,42.23148401202514,-0.24118975522904706,0.5821596244131455,0.8049747164138308,0.45595293389069513,14.859819412231445,10.918341875076294
data_ToNIoT.csv,DASVDD,QuantileTransformer,0,61.45657096315058,90.49706554454669,51.735446843399835,0.05391684818926334,0.6509191539830006,0.8999726701284504,0.5098312432265056,14.475358009338379,11.951584339141846
data_ToNIoT.csv,DASVDD,QuantileTransformer,1,64.26743256154474,90.75390167941399,53.85351188849412,0.1197208755068682,0.6662383870330105,0.9211533205793933,0.5218300046446819,13.808702945709229,11.088462352752686
data_ToNIoT.csv,DASVDD,QuantileTransformer,3,58.01006879428061,89.14938210996355,51.85843126537305,0.057737727194801684,0.6518086578375173,0.9012025143481825,0.5105279455023998,11.49282956123352,11.240012407302856
data_ToNIoT.csv,DASVDD,QuantileTransformer,5,61.37295272175292,91.08151993536349,52.514348182563545,0.07811574855767286,0.6565526783949397,0.9077616835200875,0.5142436909738349,13.920583009719849,11.223188400268555
data_ToNIoT.csv,DASVDD,MinMaxScaler,0,41.447294666582316,86.83853172344176,46.05766602896966,-0.10705785429885388,0.6080135047912218,0.8477087082929531,0.47398978169995354,14.205545663833618,11.277981042861938
data_ToNIoT.csv,DASVDD,MinMaxScaler,1,52.991129144324155,87.77305924658512,48.29871549603717,-0.051068737670664555,0.6258590852904821,0.8661557410702067,0.48993652268152965,14.654829025268555,12.086698532104492
data_ToNIoT.csv,DASVDD,MinMaxScaler,3,41.87816010039867,86.96894568084383,44.247062038808416,-0.17321122218202256,0.596079596079596,0.8266062602965404,0.46609382257315374,14.85879635810852,11.160665273666382
data_ToNIoT.csv,DASVDD,MinMaxScaler,5,40.96886945704444,86.81203451148338,43.61847499316753,-0.19826116617626754,0.5922118995848982,0.8188029516261274,0.463848893017495,12.099888801574707,11.029321908950806
data_ToNIoT.csv,DASVDD,Normalizer,0,34.60180504556277,81.13321865634202,47.95025963377972,-0.058483874643944916,0.6229459512967729,0.8637112270107055,0.4871497135779532,14.271947145462036,11.033447980880737
data_ToNIoT.csv,DASVDD,Normalizer,1,31.13762172463867,80.28262440175897,47.47198688166166,-0.07854029066939935,0.6200830203597549,0.8573380705110686,0.4856788976621768,14.238300085067749,11.230774879455566
data_ToNIoT.csv,DASVDD,Normalizer,3,33.623445712284585,80.967683973641,47.31484012025143,-0.08163580424719717,0.6187391841779976,0.8563021759956206,0.48436290447437685,14.673399448394775,11.36178469657898
data_ToNIoT.csv,DASVDD,Normalizer,5,54.32752504784815,86.5947011921944,51.07952992620935,0.03353882682639216,0.6461751334255782,0.8934135009565455,0.5061154977550705,14.959585666656494,11.383572101593018
data_ToNIoT.csv,DASVDD,RobustScaler,0,72.08315963088387,93.33247643538137,57.07843673134736,0.21991281387431819,0.6895631547736707,0.9534025690079256,0.540099086545905,14.454099178314209,11.661014318466187
data_ToNIoT.csv,DASVDD,RobustScaler,1,72.43001931589261,93.48747080456427,57.77534845586225,0.24156446157236883,0.694603676615932,0.9603716862530746,0.5440470661093049,14.488345861434937,11.021356582641602
data_ToNIoT.csv,DASVDD,RobustScaler,3,75.1717333711108,94.00465948682802,58.04864717135829,0.2500553038068985,0.6965803518481913,0.963104673408035,0.5455952933890695,14.976739883422852,11.389827013015747
data_ToNIoT.csv,DASVDD,RobustScaler,5,67.60849666770663,92.83887396485243,53.30691445750205,0.10273919103780889,0.6622850365684918,0.9156873462694726,0.5187335500851525,14.571343421936035,11.376306056976318
